1.447940589590332472e+01
8.720277960757245594e+00
2.979062128815086030e+00
2.755260790906689738e+00
8.493565416374046606e+00
1.424683802607386340e+01
2.005145511915988621e+01
1.449691886935689134e+01
8.730795660927858748e+00
2.982649812329518646e+00
2.758578149437800331e+00
8.503802247440832573e+00
1.426404884206361778e+01
2.007582791190176863e+01
1.450862955110863695e+01
8.737828640683266812e+00
2.985048814964790687e+00
2.760796390271398781e+00
8.510647400567904697e+00
1.427555743317268444e+01
2.009212590719469560e+01
1.449667590453869614e+01
8.729844755565835612e+00
2.979312254080353384e+00
2.755545899828148126e+00
8.503382085955196956e+00
1.426434545202046245e+01
2.007565602139180072e+01
