1.568008733906848917e+01;1.568958464001369357e+01;1.569275424415452846e+01;1.568958464001369357e+01
1.568008733906848917e+01;1.566429675983213521e+01;1.568008733906848917e+01;9.913596824513014383e+00
9.919586163575678128e+00;9.921585023562265349e+00;9.919586163575678128e+00;9.913596824513014383e+00
9.903638656339833091e+00;9.913596824513014383e+00;4.164272895589946621e+00;4.166785650714531997e+00
4.167624247109537272e+00;4.166785650714531997e+00;4.164272895589946621e+00;4.160095053481849270e+00
4.164272895589946621e+00;1.578985065187441306e+00;1.579937874359743200e+00;1.580255860926040423e+00
1.579937874359743200e+00;1.578985065187441306e+00;1.577400873449015695e+00;1.578985065187441306e+00
