1.137809906005859375e+02;1.017247619628906250e+02;9.004586791992187500e+01;7.878329467773437500e+01
3.793441772460937500e+02;3.710305175781250000e+02;3.634689941406250000e+02;3.562657165527343750e+02
6.497682495117187500e+02;6.470731201171875000e+02;6.432934570312500000e+02;6.401754760742187500e+02
9.226121826171875000e+02;9.245122070312500000e+02;9.268583984375000000e+02;9.290562133789062500e+02
1.199289794921875000e+03;1.205885864257812500e+03;1.212592285156250000e+03;1.219732910156250000e+03
1.478785278320312500e+03;1.489980957031250000e+03;1.501760131835937500e+03;1.511180541992187500e+03
1.746004882812500000e+03;1.766511840820312500e+03;1.781896606445312500e+03;1.795591308593750000e+03
