2.787282967090726160e+01;1.891463781595900073e+01;8.117467393980223989e+00;4.165104258624845457e+00
1.699103462121788866e+01;2.915030141911859829e+01;3.975768280596955861e+01;2.912368628806921578e+01
1.984066060689684718e+01;8.537675211128552988e+00;4.380878069470934832e+00;1.781109803805087921e+01
3.037447063955553617e+01;4.114254038378193457e+01;2.940932974728928073e+01;1.998239761749145416e+01
8.567063278693964889e+00;4.376288155709117333e+00;1.771241274962249790e+01;3.009579565876241247e+01
4.066472183004992047e+01;2.863179631786661261e+01;1.928537080887638666e+01;8.193158086945361518e+00
4.153279497500564688e+00;1.673763110833330359e+01;2.842703936128835807e+01;3.849868675456573897e+01
