8.870925903320312500e+02;6.221545410156250000e+02;3.474246520996093750e+02;6.479942321777343750e+01
8.921820068359375000e+02;6.256823730468750000e+02;3.482065734863281250e+02;6.228968048095703125e+01
8.965788574218750000e+02;6.285183105468750000e+02;3.500289001464843750e+02;6.098671340942382812e+01
9.035690307617187500e+02;6.318644409179687500e+02;3.520752563476562500e+02;6.165675354003906250e+01
9.108302001953125000e+02;6.369285888671875000e+02;3.541539611816406250e+02;6.309391403198242188e+01
9.149889526367187500e+02;6.404833374023437500e+02;3.569398803710937500e+02;6.614624786376953125e+01
9.113100585937500000e+02;6.421747436523437500e+02;3.608604125976562500e+02;7.313628387451171875e+01
